"movie_id","trope_id"
"m0082","tr01890"
"m0082","tr01891"
"m0082","tr00566"
"m0082","tr00950"
"m0082","tr01892"
"m0082","tr01893"
"m0082","tr00213"
"m0082","tr01894"
"m0082","tr01895"
"m0082","tr01896"
"m0082","tr00717"
"m0082","tr01897"
"m0082","tr01663"
"m0082","tr01898"
"m0082","tr01899"
"m0082","tr01755"
"m0082","tr00258"
"m0082","tr01900"
"m0082","tr01901"
"m0083","tr01902"
"m0083","tr01154"
"m0083","tr01903"
"m0083","tr01878"
"m0083","tr01904"
"m0083","tr00843"
"m0083","tr00494"
"m0083","tr01842"
"m0083","tr01905"
"m0083","tr01352"
"m0083","tr00164"
"m0083","tr01906"
"m0083","tr00345"
"m0083","tr01907"
"m0083","tr01908"
"m0083","tr01909"
"m0083","tr01910"
"m0083","tr00717"
"m0083","tr00718"
"m0083","tr00039"
"m0084","tr00827"
"m0084","tr01911"
"m0084","tr00524"
"m0084","tr01008"
"m0084","tr01912"
"m0084","tr01913"
"m0084","tr01914"
"m0084","tr01915"
"m0084","tr01352"
"m0084","tr01080"
"m0084","tr01551"
"m0084","tr00859"
"m0084","tr00954"
"m0084","tr01050"
"m0084","tr01916"
"m0084","tr01268"
"m0084","tr01917"
"m0085","tr00272"
"m0085","tr01918"
"m0085","tr01919"
"m0085","tr01134"
"m0085","tr01278"
"m0085","tr00548"
"m0085","tr01920"
"m0085","tr01921"
"m0085","tr01922"
"m0085","tr01923"
"m0085","tr01100"
"m0085","tr00524"
"m0085","tr01924"
"m0085","tr00446"
"m0085","tr01925"
"m0085","tr01797"
"m0085","tr01926"
"m0085","tr00023"
"m0085","tr00175"
"m0085","tr00707"
"m0085","tr00587"
"m0085","tr01927"
"m0085","tr01928"
"m0085","tr01929"
"m0085","tr01930"
"m0085","tr01931"
"m0085","tr00461"
"m0085","tr01932"
"m0085","tr01933"
"m0085","tr01934"
"m0085","tr01935"
"m0085","tr01936"
"m0085","tr00425"
"m0085","tr01937"
"m0085","tr01938"
"m0085","tr00258"
"m0085","tr01939"
"m0085","tr01940"
"m0086","tr01941"
"m0086","tr00515"
"m0086","tr01942"
"m0086","tr01943"
"m0086","tr00316"
"m0086","tr00386"
"m0086","tr01944"
"m0086","tr00090"
"m0086","tr00730"
"m0086","tr01945"
"m0086","tr01946"
"m0086","tr01947"
"m0086","tr01948"
"m0086","tr01224"
"m0086","tr01949"
"m0086","tr01014"
"m0086","tr01950"
"m0086","tr00151"
"m0086","tr00169"
"m0086","tr01548"
"m0086","tr01951"
"m0086","tr01530"
"m0086","tr01482"
"m0086","tr01952"
"m0086","tr00674"
"m0086","tr00346"
"m0086","tr01953"
"m0086","tr01493"
"m0086","tr00970"
"m0086","tr01954"
"m0086","tr01955"
"m0087","tr00382"
"m0087","tr01956"
"m0087","tr00275"
"m0087","tr01226"
"m0087","tr00524"
"m0087","tr01957"
"m0087","tr01958"
"m0087","tr01156"
"m0087","tr01959"
"m0087","tr01960"
"m0087","tr01081"
"m0087","tr01961"
"m0087","tr00860"
"m0087","tr01962"
"m0087","tr00039"
"m0087","tr01963"
"m0088","tr01701"
"m0088","tr00315"
"m0088","tr01964"
"m0088","tr01965"
"m0088","tr00682"
"m0088","tr00446"
"m0088","tr01966"
"m0088","tr01081"
"m0088","tr01967"
"m0088","tr00837"
"m0088","tr01968"
"m0089","tr00548"
"m0089","tr01969"
"m0089","tr01057"
"m0089","tr01094"
"m0089","tr01970"
"m0089","tr00854"
"m0089","tr01971"
"m0089","tr01972"
"m0089","tr01973"
"m0089","tr01723"
"m0089","tr00552"
"m0089","tr01974"
"m0089","tr01975"
"m0089","tr00768"
"m0089","tr01042"
"m0089","tr01081"
"m0089","tr00859"
"m0089","tr00209"
"m0089","tr00692"
"m0089","tr01976"
"m0089","tr00350"
"m0089","tr01977"
"m0089","tr00862"
"m0089","tr01054"
"m0089","tr00774"
"m0090","tr01978"
"m0090","tr01537"
"m0090","tr01979"
"m0090","tr00049"
"m0090","tr01980"
"m0090","tr01233"
"m0090","tr00780"
"m0090","tr01981"
"m0090","tr01943"
"m0090","tr01070"
"m0090","tr00316"
"m0090","tr01982"
"m0090","tr01983"
"m0090","tr01586"
"m0090","tr01984"
"m0090","tr01985"
"m0090","tr01986"
"m0090","tr01987"
"m0090","tr00603"
"m0090","tr00092"
"m0090","tr00548"
"m0090","tr00826"
"m0090","tr01988"
"m0090","tr00893"
"m0090","tr00103"
"m0090","tr01989"
"m0090","tr01990"
"m0090","tr00014"
"m0090","tr00490"
"m0090","tr01284"
"m0090","tr01610"
"m0090","tr00610"
"m0090","tr01991"
"m0090","tr01992"
"m0090","tr01793"
"m0090","tr01103"
"m0090","tr00137"
"m0090","tr01993"
"m0090","tr00143"
"m0090","tr00562"
"m0090","tr01994"
"m0090","tr01995"
"m0090","tr01996"
"m0090","tr01997"
"m0090","tr01998"
"m0090","tr01999"
"m0090","tr02000"
"m0090","tr02001"
"m0090","tr00754"
"m0090","tr02002"
"m0090","tr00371"
"m0090","tr02003"
"m0090","tr01198"
"m0090","tr01553"
"m0090","tr02004"
"m0090","tr02005"
"m0090","tr02006"
"m0090","tr02007"
"m0090","tr02008"
"m0090","tr00462"
"m0090","tr00295"
"m0090","tr00741"
"m0090","tr00820"
"m0090","tr01663"
"m0090","tr01556"
"m0090","tr01176"
"m0090","tr01698"
"m0090","tr00241"
"m0090","tr00242"
"m0090","tr00774"
"m0090","tr02009"
"m0090","tr02010"
"m0090","tr02011"
"m0090","tr02012"
"m0091","tr01824"
"m0091","tr00049"
"m0091","tr02013"
"m0091","tr02014"
"m0091","tr00003"
"m0091","tr02015"
"m0091","tr02016"
"m0091","tr00746"
"m0091","tr01586"
"m0091","tr02017"
"m0091","tr01986"
"m0091","tr01385"
"m0091","tr00747"
"m0091","tr00010"
"m0091","tr00356"
"m0091","tr02018"
"m0091","tr02019"
"m0091","tr02020"
"m0091","tr02021"
"m0091","tr00282"
"m0091","tr02022"
"m0091","tr02023"
"m0091","tr02024"
"m0091","tr02025"
"m0091","tr00120"
"m0091","tr02026"
"m0091","tr00608"
"m0091","tr00300"
"m0091","tr01610"
"m0091","tr00683"
"m0091","tr02027"
"m0091","tr01288"
"m0091","tr00555"
"m0091","tr00702"
"m0091","tr02028"
"m0091","tr00018"
"m0091","tr00334"
"m0091","tr00560"
"m0091","tr02029"
"m0091","tr02030"
"m0091","tr00916"
"m0091","tr00336"
"m0091","tr02031"
"m0091","tr00530"
"m0091","tr01389"
"m0091","tr02032"
"m0091","tr00688"
"m0091","tr01733"
"m0091","tr02033"
"m0091","tr00183"
"m0091","tr00711"
"m0091","tr02034"
"m0091","tr02035"
"m0091","tr01369"
"m0091","tr00459"
"m0091","tr02036"
"m0091","tr00956"
"m0091","tr00625"
"m0091","tr02037"
"m0091","tr02038"
"m0091","tr02039"
"m0091","tr02040"
"m0091","tr02041"
"m0091","tr02042"
"m0091","tr00570"
"m0091","tr02043"
"m0091","tr00039"
"m0091","tr02044"
"m0091","tr02045"
"m0091","tr02046"
"m0091","tr02047"
"m0091","tr00777"
"m0092","tr02048"
"m0092","tr02049"
"m0092","tr02050"
"m0092","tr02051"
"m0092","tr02052"
"m0092","tr00004"
"m0092","tr00005"
"m0092","tr00746"
"m0092","tr00275"
"m0092","tr02053"
"m0092","tr01283"
"m0092","tr00012"
"m0092","tr02054"
"m0092","tr02055"
"m0092","tr02056"
"m0092","tr02057"
"m0092","tr00475"
"m0092","tr02058"
"m0092","tr01574"
"m0092","tr02059"
"m0092","tr00578"
"m0092","tr00809"
"m0092","tr02060"
"m0092","tr01931"
"m0092","tr02061"
"m0092","tr01084"
"m0092","tr02062"
"m0092","tr00349"
"m0092","tr00717"
"m0093","tr00355"
"m0093","tr00275"
"m0093","tr02063"
"m0093","tr02064"
"m0093","tr00524"
"m0093","tr02065"
"m0093","tr00475"
"m0093","tr00832"
"m0093","tr02066"
"m0093","tr01113"
"m0093","tr02067"
"m0093","tr02068"
"m0093","tr00941"
"m0093","tr01081"
"m0093","tr00209"
"m0093","tr02069"
"m0093","tr00848"
"m0093","tr00039"
"m0094","tr02070"
"m0094","tr00274"
"m0094","tr00746"
"m0094","tr02071"
"m0094","tr02072"
"m0094","tr02073"
"m0094","tr00607"
"m0094","tr02027"
"m0094","tr02074"
"m0094","tr02075"
"m0094","tr02076"
"m0094","tr02077"
"m0094","tr02078"
"m0094","tr01109"
"m0094","tr01389"
"m0094","tr00500"
"m0094","tr00305"
"m0094","tr02079"
"m0094","tr02080"
"m0094","tr01967"
"m0094","tr02081"
"m0095","tr00515"
"m0095","tr01599"
"m0095","tr00664"
"m0095","tr02082"
"m0095","tr01558"
"m0095","tr02083"
"m0095","tr02084"
"m0095","tr00489"
"m0095","tr00103"
"m0095","tr00402"
"m0095","tr00650"
"m0095","tr02085"
"m0095","tr01473"
"m0095","tr01111"
"m0095","tr02086"
"m0095","tr02087"
"m0095","tr02088"
"m0095","tr00626"
"m0095","tr00244"
"m0096","tr02089"
"m0096","tr01539"
"m0096","tr01218"
"m0096","tr00275"
"m0096","tr02090"
"m0096","tr02091"
"m0096","tr02092"
"m0096","tr01057"
"m0096","tr01452"
"m0096","tr01283"
"m0096","tr02093"
"m0096","tr01569"
"m0096","tr01186"
"m0096","tr00552"
"m0096","tr00524"
"m0096","tr01008"
"m0096","tr00446"
"m0096","tr00131"
"m0096","tr02094"
"m0096","tr02095"
"m0096","tr02096"
"m0096","tr02097"
"m0096","tr01350"
"m0096","tr01042"
"m0096","tr02098"
"m0096","tr00453"
"m0096","tr00158"
"m0096","tr01110"
"m0096","tr02099"
"m0096","tr01063"
"m0096","tr00175"
"m0096","tr01365"
"m0096","tr01116"
"m0096","tr02100"
"m0096","tr00459"
"m0096","tr00859"
"m0096","tr02101"
"m0096","tr00213"
"m0096","tr02102"
"m0096","tr01084"
"m0096","tr00506"
"m0096","tr00743"
"m0096","tr02103"
"m0096","tr02104"
"m0096","tr02105"
"m0097","tr02106"
"m0097","tr01074"
"m0097","tr01622"
"m0097","tr00103"
"m0097","tr01094"
"m0097","tr00017"
"m0097","tr02107"
"m0097","tr02108"
"m0097","tr02109"
"m0097","tr00626"
"m0097","tr02110"
"m0097","tr00040"
"m0097","tr02111"
"m0097","tr00838"
"m0098","tr02112"
"m0098","tr02113"
"m0098","tr00641"
"m0098","tr00282"
"m0098","tr00400"
"m0098","tr00285"
"m0098","tr01100"
"m0098","tr01611"
"m0098","tr00494"
"m0098","tr02114"
"m0098","tr02115"
"m0098","tr00768"
"m0098","tr00475"
"m0098","tr00365"
"m0098","tr00859"
"m0098","tr02116"
"m0098","tr01967"
"m0098","tr00349"
"m0098","tr00040"
"m0098","tr02117"
"m0099","tr00002"
"m0099","tr01324"
"m0099","tr02118"
"m0099","tr02119"
"m0099","tr02120"
"m0099","tr02121"
"m0099","tr02122"
"m0099","tr02123"
"m0099","tr02124"
"m0099","tr00548"
"m0099","tr02125"
"m0099","tr02126"
"m0099","tr02127"
"m0099","tr00103"
"m0099","tr00400"
"m0099","tr00702"
"m0099","tr02128"
"m0099","tr00018"
"m0099","tr00453"
"m0099","tr00365"
"m0099","tr02129"
"m0099","tr01709"
"m0099","tr01659"
"m0099","tr00711"
"m0099","tr00837"
"m0099","tr01053"
"m0100","tr02130"
"m0100","tr00641"
"m0100","tr01094"
"m0100","tr02131"
"m0100","tr02132"
"m0100","tr02133"
"m0100","tr00550"
"m0100","tr01610"
"m0100","tr02134"
"m0100","tr01225"
"m0100","tr02135"
"m0100","tr02136"
"m0100","tr02137"
"m0100","tr02138"
"m0100","tr00209"
"m0100","tr02139"
"m0100","tr02140"
"m0100","tr02141"
"m0100","tr02142"
"m0100","tr02143"
"m0100","tr02144"
"m0100","tr00626"
"m0100","tr02145"
"m0100","tr02146"
"m0100","tr01319"
"m0101","tr02147"
"m0101","tr01588"
"m0101","tr02148"
"m0101","tr00788"
"m0101","tr01559"
"m0101","tr00103"
"m0101","tr00395"
"m0101","tr02149"
"m0101","tr01388"
"m0101","tr02150"
"m0101","tr02151"
"m0101","tr01629"
"m0101","tr01699"
"m0101","tr00469"
"m0101","tr02152"
"m0102","tr02153"
"m0102","tr02154"
"m0102","tr02155"
"m0102","tr02156"
"m0102","tr00746"
"m0102","tr02157"
"m0102","tr02158"
"m0102","tr00009"
"m0102","tr02159"
"m0102","tr02123"
"m0102","tr00093"
"m0102","tr00103"
"m0102","tr02160"
"m0102","tr00334"
"m0102","tr01883"
"m0102","tr02161"
"m0102","tr02162"
"m0102","tr02163"
"m0102","tr02164"
"m0102","tr02165"
"m0102","tr02166"
"m0102","tr01614"
"m0102","tr01814"
"m0102","tr01371"
"m0102","tr02167"
"m0102","tr02168"
"m0102","tr02169"
"m0102","tr02170"
"m0102","tr00956"
"m0102","tr02171"
"m0102","tr02172"
"m0102","tr02173"
"m0102","tr02174"
"m0102","tr00626"
"m0102","tr02175"
"m0102","tr02042"
"m0102","tr02176"
"m0102","tr02177"
"m0102","tr02178"
"m0102","tr00241"
"m0102","tr02179"
"m0102","tr02180"
"m0102","tr01248"
"m0102","tr00974"
"m0102","tr00379"
"m0102","tr00976"
"m0102","tr02181"
"m0102","tr01509"
"m0103","tr00484"
"m0103","tr02182"
"m0103","tr02183"
"m0103","tr02184"
"m0103","tr02185"
"m0103","tr01637"
"m0103","tr02186"
"m0103","tr00475"
"m0103","tr02187"
"m0103","tr01571"
"m0103","tr01659"
"m0103","tr02188"
"m0103","tr02189"
"m0103","tr02190"
"m0103","tr02191"
"m0103","tr02192"
"m0103","tr00039"
"m0103","tr02193"
"m0104","tr00002"
"m0104","tr01439"
"m0104","tr02194"
"m0104","tr02195"
"m0104","tr02126"
"m0104","tr01337"
"m0104","tr02196"
"m0104","tr01678"
"m0104","tr00552"
"m0104","tr01561"
"m0104","tr00616"
"m0104","tr00158"
"m0104","tr00340"
"m0104","tr02197"
"m0104","tr02198"
"m0104","tr02199"
"m0104","tr02200"
"m0104","tr02201"
"m0104","tr01209"
"m0104","tr01629"
"m0104","tr02202"
"m0104","tr02203"
"m0104","tr02204"
"m0104","tr00350"
"m0104","tr02205"
"m0104","tr02206"
"m0104","tr01699"
"m0105","tr00382"
"m0105","tr02207"
"m0105","tr00519"
"m0105","tr01439"
"m0105","tr02208"
"m0105","tr02209"
"m0105","tr01094"
"m0105","tr00400"
"m0105","tr02210"
"m0105","tr00552"
"m0105","tr02211"
"m0105","tr02212"
"m0105","tr02213"
"m0105","tr00410"
"m0105","tr00365"
"m0105","tr02214"
"m0105","tr02215"
"m0105","tr02216"
"m0105","tr00039"
"m0105","tr00539"
"m0106","tr02217"
"m0106","tr02218"
"m0106","tr01701"
"m0106","tr02219"
"m0106","tr02220"
"m0106","tr02123"
"m0106","tr00603"
"m0106","tr01672"
"m0106","tr00548"
"m0106","tr02126"
"m0106","tr02221"
"m0106","tr00285"
"m0106","tr01610"
"m0106","tr02222"
"m0106","tr00575"
"m0106","tr01706"
"m0106","tr02223"
"m0106","tr02224"
"m0106","tr00652"
"m0106","tr01800"
"m0106","tr02225"
"m0106","tr00798"
"m0106","tr01684"
"m0106","tr01021"
"m0106","tr00183"
"m0106","tr00711"
"m0106","tr00459"
"m0106","tr01044"
"m0106","tr01577"
"m0106","tr02202"
"m0106","tr00957"
"m0106","tr00506"
"m0106","tr01663"
"m0106","tr02042"
"m0106","tr01175"
"m0106","tr00350"
"m0106","tr00510"
"m0106","tr02226"
"m0106","tr02227"
"m0106","tr01714"
"m0108","tr00001"
"m0108","tr00052"
"m0108","tr00572"
"m0108","tr00059"
"m0108","tr00583"
"m0108","tr02228"
"m0108","tr00729"
"m0108","tr01206"
"m0108","tr00854"
"m0108","tr02229"
"m0108","tr02230"
"m0108","tr02231"
"m0108","tr00158"
"m0108","tr02232"
"m0108","tr01109"
"m0108","tr01473"
"m0108","tr01063"
"m0108","tr01685"
"m0108","tr02233"
"m0108","tr00809"
"m0108","tr02234"
"m0108","tr00811"
"m0108","tr02235"
"m0108","tr00034"
"m0108","tr00233"
"m0108","tr00376"
"m0108","tr00039"
"m0108","tr01054"
"m0108","tr02236"
"m0109","tr00482"
"m0109","tr00052"
"m0109","tr00868"
"m0109","tr02237"
"m0109","tr00746"
"m0109","tr02238"
"m0109","tr02239"
"m0109","tr00905"
"m0109","tr00701"
"m0109","tr01008"
"m0109","tr01112"
"m0109","tr02240"
"m0109","tr02037"
"m0109","tr00462"
"m0109","tr00626"
"m0109","tr00568"
"m0109","tr02241"
"m0109","tr00376"
"m0110","tr01320"
"m0110","tr00990"
"m0110","tr01321"
"m0110","tr00428"
"m0110","tr01322"
"m0110","tr01323"
"m0110","tr00871"
"m0110","tr00761"
"m0110","tr01324"
"m0110","tr00485"
"m0110","tr01325"
"m0110","tr01326"
"m0110","tr00883"
"m0110","tr01327"
"m0110","tr01328"
"m0110","tr00433"
"m0110","tr01329"
"m0110","tr01330"
"m0110","tr01331"
"m0110","tr00081"
"m0110","tr01332"
"m0110","tr01333"
"m0110","tr01334"
"m0110","tr01335"
"m0110","tr01336"
"m0110","tr01337"
"m0110","tr00789"
"m0110","tr01058"
"m0110","tr01338"
"m0110","tr01339"
"m0110","tr01340"
"m0110","tr01341"
"m0110","tr01342"
"m0110","tr01343"
"m0110","tr01344"
"m0110","tr01345"
"m0110","tr00524"
"m0110","tr01346"
"m0110","tr01347"
"m0110","tr01348"
"m0110","tr01349"
"m0110","tr01350"
"m0110","tr01351"
"m0110","tr01352"
"m0110","tr00923"
"m0110","tr01353"
"m0110","tr01354"
"m0110","tr01015"
"m0110","tr01355"
"m0110","tr01356"
"m0110","tr01357"
"m0110","tr01358"
"m0110","tr01359"
"m0110","tr01360"
"m0110","tr01361"
"m0110","tr01362"
"m0110","tr01363"
"m0110","tr01364"
"m0110","tr01365"
"m0110","tr01366"
"m0110","tr01367"
"m0110","tr01368"
"m0110","tr00305"
"m0110","tr01369"
"m0110","tr01370"
"m0110","tr01198"
"m0110","tr01371"
"m0110","tr00209"
"m0110","tr01372"
"m0110","tr01373"
"m0110","tr01374"
"m0110","tr01375"
"m0110","tr01376"
"m0110","tr01377"
"m0110","tr00235"
"m0110","tr01378"
"m0110","tr01379"
"m0110","tr01380"
"m0110","tr00039"
"m0110","tr01381"
"m0110","tr00041"
"m0110","tr00776"
"m0110","tr00777"
"m0110","tr00838"
"m0110","tr00268"
"m0111","tr00725"
"m0111","tr01087"
"m0111","tr00007"
"m0111","tr02242"
"m0111","tr02243"
"m0111","tr01238"
"m0111","tr02244"
"m0111","tr01283"
"m0111","tr02245"
"m0111","tr02246"
"m0111","tr00013"
"m0111","tr01207"
"m0111","tr01222"
"m0111","tr01100"
"m0111","tr00524"
"m0111","tr01974"
"m0111","tr02247"
"m0111","tr01612"
"m0111","tr02094"
"m0111","tr01264"
"m0111","tr00475"
"m0111","tr00365"
"m0111","tr00926"
"m0111","tr00179"
"m0111","tr02248"
"m0111","tr02249"
"m0111","tr01306"
"m0111","tr00711"
"m0111","tr01369"
"m0111","tr02250"
"m0111","tr02251"
"m0111","tr00809"
"m0111","tr00859"
"m0111","tr01909"
"m0111","tr02252"
"m0111","tr00376"
"m0111","tr00377"
"m0111","tr02253"
"m0111","tr02254"
"m0111","tr00630"
"m0112","tr01320"
"m0112","tr01870"
"m0112","tr00664"
"m0112","tr00762"
"m0112","tr02255"
"m0112","tr00278"
"m0112","tr02256"
"m0112","tr00548"
"m0112","tr02257"
"m0112","tr02258"
"m0112","tr02259"
"m0112","tr00641"
"m0112","tr02260"
"m0112","tr00110"
"m0112","tr00300"
"m0112","tr00552"
"m0112","tr02261"
"m0112","tr02262"
"m0112","tr00558"
"m0112","tr01563"
"m0112","tr00672"
"m0112","tr02263"
"m0112","tr00858"
"m0112","tr01063"
"m0112","tr00690"
"m0112","tr00711"
"m0112","tr01516"
"m0112","tr00859"
"m0112","tr02264"
"m0112","tr01577"
"m0112","tr02265"
"m0112","tr00626"
"m0112","tr01663"
"m0112","tr01176"
"m0112","tr00848"
"m0112","tr00039"
"m0112","tr00862"
"m0112","tr02266"
"m0112","tr01699"
"m0112","tr01900"
"m0112","tr01901"
"m0113","tr02267"
"m0113","tr02268"
"m0113","tr00058"
"m0113","tr02269"
"m0113","tr01634"
"m0113","tr02270"
"m0113","tr02271"
"m0113","tr00009"
"m0113","tr00010"
"m0113","tr02272"
"m0113","tr01621"
"m0113","tr02273"
"m0113","tr02274"
"m0113","tr02275"
"m0113","tr00100"
"m0113","tr01335"
"m0113","tr02276"
"m0113","tr02277"
"m0113","tr00827"
"m0113","tr02278"
"m0113","tr01948"
"m0113","tr00400"
"m0113","tr02279"
"m0113","tr02280"
"m0113","tr01008"
"m0113","tr00668"
"m0113","tr01612"
"m0113","tr02281"
"m0113","tr01793"
"m0113","tr01795"
"m0113","tr01623"
"m0113","tr01800"
"m0113","tr01801"
"m0113","tr02282"
"m0113","tr02283"
"m0113","tr02284"
"m0113","tr00151"
"m0113","tr00152"
"m0113","tr02285"
"m0113","tr00304"
"m0113","tr02286"
"m0113","tr01644"
"m0113","tr00413"
"m0113","tr02287"
"m0113","tr02288"
"m0113","tr00193"
"m0113","tr01310"
"m0113","tr00459"
"m0113","tr02289"
"m0113","tr02290"
"m0113","tr02291"
"m0113","tr02292"
"m0113","tr02293"
"m0113","tr01245"
"m0113","tr02294"
"m0113","tr02295"
"m0113","tr00626"
"m0113","tr02296"
"m0113","tr02297"
"m0113","tr02298"
"m0113","tr02299"
"m0113","tr02300"
"m0113","tr00539"
"m0113","tr02301"
"m0113","tr02302"
"m0113","tr02303"
"m0114","tr00762"
"m0114","tr02304"
"m0114","tr00320"
"m0114","tr00395"
"m0114","tr00282"
"m0114","tr00794"
"m0114","tr02305"
"m0114","tr00768"
"m0114","tr00361"
"m0114","tr00363"
"m0114","tr01209"
"m0114","tr00295"
"m0114","tr01663"
"m0115","tr00047"
"m0115","tr01271"
"m0115","tr02306"
"m0115","tr01233"
"m0115","tr02307"
"m0115","tr02308"
"m0115","tr01395"
"m0115","tr02309"
"m0115","tr00004"
"m0115","tr00316"
"m0115","tr00874"
"m0115","tr00519"
"m0115","tr00763"
"m0115","tr02310"
"m0115","tr02311"
"m0115","tr00431"
"m0115","tr02312"
"m0115","tr02313"
"m0115","tr02314"
"m0115","tr02315"
"m0115","tr00547"
"m0115","tr02316"
"m0115","tr02317"
"m0115","tr01154"
"m0115","tr02318"
"m0115","tr02319"
"m0115","tr00667"
"m0115","tr00548"
"m0115","tr02320"
"m0115","tr01673"
"m0115","tr01057"
"m0115","tr02321"
"m0115","tr02322"
"m0115","tr02323"
"m0115","tr02324"
"m0115","tr02325"
"m0115","tr01704"
"m0115","tr02326"
"m0115","tr02327"
"m0115","tr00907"
"m0115","tr00552"
"m0115","tr02328"
"m0115","tr01345"
"m0115","tr02329"
"m0115","tr02330"
"m0115","tr02331"
"m0115","tr02332"
"m0115","tr02333"
"m0115","tr01189"
"m0115","tr00684"
"m0115","tr00558"
"m0115","tr02334"
"m0115","tr02335"
"m0115","tr01293"
"m0115","tr02336"
"m0115","tr01794"
"m0115","tr02337"
"m0115","tr02076"
"m0115","tr02338"
"m0115","tr02339"
"m0115","tr02340"
"m0115","tr02341"
"m0115","tr00671"
"m0115","tr02342"
"m0115","tr02343"
"m0115","tr02344"
"m0115","tr02345"
"m0115","tr02346"
"m0115","tr02347"
"m0115","tr02135"
"m0115","tr02348"
"m0115","tr02032"
"m0115","tr02349"
"m0115","tr02350"
"m0115","tr02351"
"m0115","tr00177"
"m0115","tr02033"
"m0115","tr02352"
"m0115","tr02353"
"m0115","tr02354"
"m0115","tr02355"
"m0115","tr02356"
"m0115","tr02357"
"m0115","tr01515"
"m0115","tr02358"
"m0115","tr02359"
"m0115","tr02360"
"m0115","tr02361"
"m0115","tr00711"
"m0115","tr01604"
"m0115","tr01195"
"m0115","tr02362"
"m0115","tr01308"
"m0115","tr00565"
"m0115","tr02363"
"m0115","tr02364"
"m0115","tr02365"
"m0115","tr02366"
"m0115","tr00948"
"m0115","tr01310"
"m0115","tr02367"
"m0115","tr00459"
"m0115","tr00578"
"m0115","tr02368"
"m0115","tr02369"
"m0115","tr00345"
"m0115","tr02370"
"m0115","tr02371"
"m0115","tr02372"
"m0115","tr02373"
"m0115","tr00757"
"m0115","tr02374"
"m0115","tr02375"
"m0115","tr02376"
"m0115","tr00478"
"m0115","tr02377"
"m0115","tr02378"
"m0115","tr02379"
"m0115","tr02380"
"m0115","tr01085"
"m0115","tr00774"
"m0115","tr02081"
"m0115","tr01319"
"m0115","tr02047"
"m0115","tr00258"
"m0115","tr00427"
"m0115","tr02381"
"m0115","tr02382"
"m0116","tr01038"
"m0116","tr02383"
"m0116","tr02384"
"m0116","tr00519"
"m0116","tr02385"
"m0116","tr00729"
"m0116","tr02386"
"m0116","tr02387"
"m0116","tr02388"
"m0116","tr00841"
"m0116","tr00120"
"m0116","tr02389"
"m0116","tr01949"
"m0116","tr02390"
"m0116","tr00524"
"m0116","tr02391"
"m0116","tr00496"
"m0116","tr00302"
"m0116","tr02392"
"m0116","tr02393"
"m0116","tr00363"
"m0116","tr01548"
"m0116","tr02394"
"m0116","tr02395"
"m0116","tr02396"
"m0116","tr00565"
"m0116","tr02397"
"m0116","tr02398"
"m0116","tr00955"
"m0116","tr02399"
"m0116","tr02109"
"m0116","tr02400"
"m0116","tr01595"
"m0116","tr00774"
"m0116","tr00254"
"m0116","tr02401"
"m0116","tr01069"
"m0117","tr02402"
"m0117","tr00591"
"m0117","tr02403"
"m0117","tr02404"
"m0117","tr01206"
"m0117","tr02405"
"m0117","tr02406"
"m0117","tr00980"
"m0117","tr01512"
"m0117","tr02407"
"m0117","tr02408"
"m0117","tr02224"
"m0117","tr02409"
"m0117","tr02410"
"m0117","tr02411"
"m0117","tr02412"
"m0117","tr01081"
"m0117","tr00564"
"m0117","tr00459"
"m0117","tr00859"
"m0117","tr02413"
"m0117","tr00034"
"m0117","tr02061"
"m0117","tr02204"
"m0118","tr02414"
"m0118","tr01133"
"m0118","tr01047"
"m0118","tr02256"
"m0118","tr01922"
"m0118","tr01638"
"m0118","tr00552"
"m0118","tr00703"
"m0118","tr01263"
"m0118","tr02415"
"m0118","tr01389"
"m0118","tr01113"
"m0118","tr02416"
"m0118","tr02235"
"m0118","tr00675"
"m0118","tr02417"
"m0118","tr01052"
"m0118","tr00718"
"m0118","tr01699"
"m0118","tr02418"
"m0118","tr00777"
"m0119","tr02419"
"m0119","tr02420"
"m0119","tr01763"
"m0119","tr02421"
"m0119","tr00007"
"m0119","tr02422"
"m0119","tr02423"
"m0119","tr02424"
"m0119","tr02425"
"m0119","tr01074"
"m0119","tr01622"
"m0119","tr00281"
"m0119","tr02426"
"m0119","tr01048"
"m0119","tr01008"
"m0119","tr02427"
"m0119","tr02428"
"m0119","tr02161"
"m0119","tr02429"
"m0119","tr00141"
"m0119","tr02430"
"m0119","tr02431"
"m0119","tr00736"
"m0119","tr02432"
"m0119","tr02433"
"m0119","tr02434"
"m0119","tr00305"
"m0119","tr01198"
"m0119","tr00202"
"m0119","tr02171"
"m0119","tr00506"
"m0119","tr02435"
"m0119","tr01697"
"m0119","tr00349"
"m0119","tr02436"
"m0119","tr02437"
"m0119","tr00039"
"m0119","tr00970"
"m0119","tr02438"
"m0119","tr00244"
"m0119","tr02439"
"m0119","tr02440"
"m0119","tr02441"
"m0119","tr02442"
"m0120","tr00540"
"m0120","tr00664"
"m0120","tr00067"
"m0120","tr01133"
"m0120","tr02443"
"m0120","tr01447"
"m0120","tr02444"
"m0120","tr00397"
"m0120","tr02445"
"m0120","tr01636"
"m0120","tr00552"
"m0120","tr02446"
"m0120","tr01611"
"m0120","tr02447"
"m0120","tr02448"
"m0120","tr02449"
"m0120","tr02450"
